IUPAC,ACG,CTB,DC_SIGN,Gal4,LCA,MAL,NPL,PSA,SBA,SNL,UEA
Gal(a1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,81.863325,103.348825,26.33545,15.712075,58.976025,1080.62885,49.748975,85.59775,-18.988875,-8.240675,57.0382
Gal(a1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,78.924825,52.100775,94.932325,21.9279,386.91155,514.2561,1584.35865,33.7833,-45.6964,-60.499375,19.033
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,35.2433,238.037375,12.23955,12.207775,15.19185,620.134975,3.349075,-96.643275,3.28885,-30.129775,56.547875
GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.65565,170.082925,52.2185,13.1281,18482.26045,15.6365,2323.3016,7.69515,26.65795,-10.640875,7.358725
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,18.7385,66.1561,33.920125,3.957,17247.77895,75.16315,1143.049425,10.059225,-19.69405,-9.3264,-1.9773
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)GalNAc(a1-Sp14,24.212225,66.1745,49.54345,2.4351,1.3763,76.284225,3.035025,14.80525,-12.074775,-0.79925,0.12485
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,39.139025,69.73275,32.0511,4.77465,30.69075,170.53055,20.06705,20.007425,-9.61325,-9.2332,5.615075
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(a1-Sp14,22.557,141.83705,160.12,6.623775,35.291375,54.6725,6.500025,14.848775,-11.8539,-14.509775,46.0039
GalNAc(a1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,2.63555,46.615325,25.4163,45.7198,13.3253,3.481075,10.434075,17.011425,29532.9745,-4.94185,-2.329625
Gal(a1-4)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-4)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,29.91635,154.895175,38.967275,12.93265,21866.0955,116.51865,1782.813025,19.011325,21640.06103,11.545475,16.77245
Gal(a1-4)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-4)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,31.404025,62.657175,26.23675,13.2612,1343.6244,492.9479,3230.18295,3.18235,183.324925,-20.465875,42.106675
Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,29.645175,57.16855,23.18025,7.041675,3.037425,-21.439825,-1.168775,8.790375,-16.036125,-12.72495,-0.2357
Gal(b1-3)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,0.1878,54.610775,29.741725,17.8647,40.389775,23.830175,-6.25355,17.112675,-10.577575,-18.596475,-16.8499
Gal(b1-3)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,7.812175,46.0985,85.901125,6.006375,6.778025,91.261325,-1.4047,35.490225,-8.73825,-22.49645,-0.128425
GalNAc(b1-3)Gal(a1-6)Gal(b1-4)Glc(b1-Sp8,20.5329,259.146675,110.333425,10.476025,28.57955,70.706725,6.252525,6.232575,2755.370025,-27.759675,13.81535
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp21,12.796325,86.246825,76.85655,6.47665,4.8127,23.3794,4.737825,4.959725,-10.089625,11.171325,-2.014125
Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-6)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,20.92725,71.734025,13.451175,4.14635,19.61935,127.6258,9.69285,13.944525,-3.841275,28973.8092,20.42745
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,15.7979,7267.176175,42.02115,6.2533,20.50325,58.79625,3.777425,3.78235,-25.7995,0.17135,-8.688175
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,42.35985,92.909425,17.328275,16.4287,58.398375,309.644875,27.54895,6.14325,-31.09095,4.03005,13.1983
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,16.6391,51.4878,16.227325,175.459575,13.262975,76.9054,8.570225,6.206825,-34.1474,27.27825,9.342925
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,13.35195,112.043625,44.42745,46.47645,27.382875,113.94835,-0.28395,3.8519,-17.630675,10.984825,12.09345
GalNAc(a1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,7.390475,34.74845,47.447175,26.774225,13.977175,-31.888925,-6.957575,2.075275,26708.48993,-26.71385,15.469575
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(a1-Sp14,40.74695,87.0748,41.474725,18.10315,95.912825,829.975475,60.62685,36.021925,4.892225,-14.16475,71.7534
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(b1-Sp14,23.52365,40.713025,34.965125,6.731925,-4.63155,252.159975,2.781225,7.65175,-55.12655,-10.459675,31.632775
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(b1-Sp14,45.923,84.5873,265.311675,9.828675,52.842175,1218.120075,74.7527,40.146125,0.550725,-13.00145,118.7232
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,12.95435,66.8465,8.157575,6.694275,195.25415,394.3962,41.59605,48.05765,-73.511725,-54.864175,43.597625
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,76.1083,285.84965,14.553325,5.414975,17090.88233,659.698325,1370.807575,1801.97045,-17.5757,74.97115,130.81545
GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,10.29065,135.6315,75.174325,7.098375,6478.2322,115.38705,12.8131,5.4282,-29.35915,-17.817225,-0.159075
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)GalNAc(b1-Sp14,12.131725,89.319,33.194675,21.67385,17.32595,10.46415,-0.97495,3.2275,-25.431275,-15.03245,4.43155
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-3)GalNAc(b1-Sp14,17.647,136.742125,14.9353,565.920125,1.495275,226.71445,3.023825,4.09895,-28.57645,-12.04185,2.446525
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-3)GalNAc(b1-Sp14,31.2059,99.054425,29.186675,90.9527,42.0587,182.119325,14.424775,19.90885,-25.830775,-14.790925,28.33475
Gal(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc(b1-Sp14,16.06835,169.2737,21.46365,11.655,-2.9195,573.142575,5.028425,7.6661,-22.55735,-33.7682,1.33425
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,33.18235,113.41015,54.19045,10.64935,9896.317425,111.127875,1170.244075,289.878275,-27.18425,4528.74365,20.36445
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,23.842075,221.021675,87.906975,129.156275,29811.87815,157.52595,1073.02005,617.2097,-27.833,-63.2777,0.63325
Gal(b1-3)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,29.598675,73.471,46.85275,5.650475,1728.888375,192.3137,619.492425,6.0093,-21.148525,-27.387725,5.822225
Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,14.402125,77.030675,16.313275,28.836325,-4.6068,-19.571625,-1.196125,20.1626,-35.610375,-5.85605,5.1938
Fuc(a1-3)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,38.70825,97.149275,60.200475,3.298275,62.682225,16.590575,5.410425,22.41615,-38.66815,-24.8595,2.883025
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,19.327575,50.8816,23.498125,13.2717,15501.39898,64.38845,110.354575,-5.848025,-37.307075,-10.379975,15.15705
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][GlcNAc(b1-4)[GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,13.923775,113.639675,40.496825,7.88445,6.366275,83.182825,11.631275,7.81665,-24.885075,-11.919175,5.99015
GlcNAc(b1-6)[GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,12.337825,29.5117,13.50255,12.7114,5791.333325,-15.838925,24.0496,-2.65845,-28.561,4.536725,0.601325
GlcNAc(b1-6)[GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][GlcNAc(b1-4)[GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,9.558675,53.69545,10.568925,10.99305,-16.77265,-11.91795,-0.90645,-2.504575,-25.05265,-39.411625,-8.709625
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,4.018775,284.2825,21.849975,8.548925,297.944975,30.272875,44.6658,4.141175,-41.92105,28.048425,-2.35615
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,15.6765,4288.829475,6.99705,6.365625,41.962825,55.18755,15.006875,10.802075,-24.5758,-13.2701,-1.913375
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,11.100125,444.06745,22.178225,12.271825,89.095625,173.42505,-5.252275,-2.888775,-38.675025,3.080925,9.51055
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,8.0935,4194.5356,1.16105,14.1427,19.42775,153.933025,0.4705,27.4781,-17.406575,-13.705675,8.450225
Gal(b1-4)Gal(b1-Sp10,17.171575,78.83705,16.544925,9.8666,-2.406325,88.06285,5.270425,4.6781,-59.96495,-0.26915,-16.107
Gal(b1-6)Gal(b1-Sp10,31.047775,123.374575,26.3619,16.132075,6.045525,96.2941,14.5198,16.0091,-42.6745,-1.855275,-6.407425
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-Sp8,2.640625,35.541175,10.45535,3.106575,27.480175,22.957725,-10.991,-2.944725,-44.0212,-7.352675,-24.25615
GalNAc(b1-6)GalNAc(b1-Sp8,5.7742,40.108,26.6778,13.993,0.430775,-9.641775,-1.479875,7.327,-30.065325,-12.3478,-21.4083
(6S)Gal(b1-3)GlcNAc(b1-Sp0,7.2526,33.497725,39.659025,1.695475,30.4051,-94.217375,55.445625,4.9495,-48.918625,-21.466775,-57.93565
(6S)Gal(b1-3)(6S)GlcNAc(1-Sp0,14.2716,51.83965,41.647875,18.505725,51.378875,613.39215,30.839525,-4.88415,-12.328725,-36.230725,-19.828075
Fuc(a1-2)Gal(b1-4) GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,57.93375,372.801425,28.45615,12.290075,-4.25095,518.754,373.2154,38.674275,-17.9654,-27.145075,400.103575
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,23.900925,341.2952,18.06985,8.4796,24.03495,714.17115,106.609625,66.645675,-24.4005,-47.679225,43.539825
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)GalNAc(b1-Sp14,32.427825,158.54215,45.63745,7.258575,39.4629,290.934525,66.113825,24.703525,-30.451875,-25.040925,36.964825
Gal(b1-4)GlcNAc(b1-2)Man(a1-Sp0,30.732325,165.91905,58.18125,9.107875,19.5849,388.9404,24.1491,16.697025,-39.033825,-9.63565,0.685225
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]GalNAc(b1-Sp14,13.7422,925.705075,21.758525,18.51685,14.35715,229.9055,14.533525,14.408825,-29.99795,-20.77085,24633.17863
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)]GalNAc(b1-Sp14,3.28195,87.2029,43.01305,376.01995,118.117225,59.676575,13.120675,13.595775,-44.303325,-20.899,12.33085
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)]GalNAc(b1-Sp14,31.129575,105.080775,11.281625,361.77445,7.89335,112.319925,5.283275,3.62125,-31.531075,-45.83925,11.488775
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-8.0109,111.0897,37.132225,13.454775,76.375875,114.178725,20.28005,18.5326,-54.8011,-56.5517,1.8439
GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp0,23.267075,99.831525,43.5264,5.825075,4.81235,294.723975,8.99315,19.3768,-34.02235,-28.52315,-8.307425
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,46.70205,115.3917,27.93895,82.767475,25235.3071,108.317375,1371.630975,59.633025,-39.06045,-31.246475,4.446425
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,56.18515,188.000325,168.138325,114.933675,24351.41055,539.8707,1671.31665,283.9571,-37.9195,-71.630875,1.33375
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,19.056025,134.25965,126.710275,11.110125,20.460175,141.770725,18.28105,4.860475,-29.417275,27123.84148,3.640325
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,44.801725,36.07775,91.83415,205.130375,28980.12588,152.447375,822.433225,146.0201,-37.618575,35.33,-2.744175
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,22.4063,1625.496825,9.30095,15.5438,1372.9955,248.697025,52.07465,61.9503,-45.25915,16.56505,-2.872625
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,-3.93535,52.769175,27.4184,11.1059,-11.275125,-12.6643,-2.43125,0.636025,-54.17375,-4.184525,-24.559725
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,6.00235,45.0253,18.772025,10.91035,-2.400875,-37.3137,-7.12915,6.50465,-40.218125,-7.22355,-19.3807
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,15.041,36.81055,17.2783,1.601175,-12.20085,24.539325,-2.29805,-9.51045,-61.254675,-9.9948,-16.430725
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,-1.575725,63.964525,41.1404,1.363425,239.195375,5.21965,4.82825,2.959825,-35.324425,15.267275,-13.086325
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.643925,50.95545,55.0174,8.09365,55.3914,107.898475,-7.544525,2.613,-54.908725,39808.6107,-14.7462
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-4)Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-4)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,17.070975,76.821275,22.31485,6.165775,-1.37155,232.992625,27.851275,5.14505,-45.66,43376.55688,-10.124525
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,9.432525,53.403325,30.63935,9.566875,127.152125,16.4816,-3.660825,9.6212,-67.7856,38992.17253,-25.691175
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-4)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,26.2452,45.761975,37.951725,11.8271,-2.3883,158.86695,-1.047425,-3.736,-29.5832,41267.86058,-16.9181
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(a1-Sp8,10.270025,62.03965,24.603325,10.148625,21.896075,-25.279825,3.29085,-0.129625,-88.732,-19.281275,-31.857175
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(b1-Sp8,40.135675,43.482025,34.3656,297.32265,1.669075,50.318425,9.3424,11.2995,-24.0473,-47.175975,-4.239275
Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(b1-Sp10,29.153025,65.254175,35.7282,11.2402,27.30395,125.12385,16.834975,15.816875,-20.178775,-6.28065,8.5483
Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(b1-Sp10,12.1012,81.5358,25.092575,4.87235,23.86815,118.787575,34.445275,24.932725,-38.872,-24.059575,-15.486475
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)]GalNAc(a1-Sp14,8.314225,61.747975,100.03295,13.37015,-0.23535,852.643025,-0.735575,10.121,-42.3753,-12.66675,-19.724525
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,39.434325,3729.028025,1782.160125,4.933225,28417.77918,246.122025,596.9457,4900.094425,-13.32455,-27.245575,26.2759
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp19,46.702825,878.106975,33.555525,5.615825,24587.40053,221.655,302.2915,771.35315,-11.58995,-6.726225,24.8807
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)]Man(a1-6)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,27.50105,303.28175,90.72185,23.17025,978.676775,1208.88915,77.54585,13.595725,-23.52145,-44.310825,-5.83475
GlcNAc(b1-6)[GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,21.800875,110.201575,16.578975,15.01545,40958.696,146.984425,3.183925,18622.856,-28.853375,-19.294275,9.182725
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,35.18315,346.6904,53.2871,6.1422,1982.589625,389.573525,728.3726,122.423375,-20.43985,-102.001375,1.5466
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,10.5059,106.224825,17.0569,8.095375,9.673475,103.97445,6.676,18.205575,-29.841775,30914.54005,2.7956
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-Sp0,28.42945,188.0341,29.642075,7.307975,31.16845,1219.31195,41.741725,26.308375,-26.094325,110.143825,6.82385
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,20.420725,91.308475,29.87865,5.23405,17.567925,-54.9697,-5.15685,1.953175,-35.229225,-8.6992,-12.572275
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,21.433275,45.971775,145.3356,12.73615,27.90635,357.980525,24.2864,16.93625,-32.0332,-27.01425,18.70205
Neu5Ac(a2-6)Gal(b1-4) GlcNAc(b1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)]GalNAc(a1-Sp14,7.491125,40.525675,53.888425,14.90375,40.07665,58.862625,-7.303775,9.029225,-44.9919,39201.67338,-3.696875
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,33.270925,29.0224,58.3253,13.322525,45543.4568,70.200125,28.648,11832.4567,-23.36735,40312.01105,11.60195
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,1.919025,67.98885,24.283225,7.287,36007.25078,129.061175,3.108825,13627.86903,-25.1677,-23.6915,-1.88165
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp19,23.83885,121.4808,101.623525,8.4449,37561.99488,108.688525,12330.43005,14843.44498,-10.0953,1126.751975,-3.453875
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,17.8024,11380.1216,18.505525,0.9828,40116.83593,44.82465,16.765425,13875.25178,-32.9771,-18.528575,10.899825
