IUPAC,ACG,CTB,DC_SIGN,Gal4,LCA,MAL,NPL,PSA,SBA,SNL,UEA
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,0.065028024,0.001038011,0.003672874,0.010667158,0.000944487,0.015098843,0.002399881,0.023749146,0.001440623,0.001692182,0.001964733
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,0.026845239,0.003979849,0.00355547,0.224847041,0.001119321,0.006901881,0.004940316,0.005350369,0.001849166,0.001689634,0.001508191
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,0.016959203,0.002540076,0.004097899,0.133097184,0.0051526,0.009774691,0.013371899,0.005703398,0.002025178,0.001769062,0.001396675
Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,0.038636653,0.013505587,0.006846754,0.0081175,0.001052849,0.0203448,0.0073394,0.008017544,0.001913674,0.001259935,0.001857622
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)GalNAc(b1-Sp14,0.008831863,0.000881506,0.014601043,0.004363986,0.000444922,0.042985229,0.000873378,0.005215225,0.002069069,0.001558516,0.000839176
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)GalNAc(b1-Sp14,0.011296412,0.003244629,0.011304395,0.002827355,0.002896385,0.004205154,0.001303082,0.005685173,0.001751756,0.538551215,0.001239287
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(a1-Sp14,0.026344631,0.002254985,0.012377257,0.024412221,0.001942205,0.008584908,0.003997319,0.007130466,0.001481529,0.001381008,0.002163312
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.398845036,0.003796158,0.003579985,0.020372756,0.001632528,0.010012634,0.018243441,0.009920734,0.146792834,0.002226317,0.005457836
Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,0.010410171,0.000552992,0.004454263,0.977069136,0.000430945,0.005493713,0.001477397,0.005364372,0.002330539,0.001469701,0.00111885
Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,0.019193595,0.000896908,0.005647201,0.455462256,0.000450761,0.003031092,0.001570795,0.005756682,0.001782847,0.001751125,0.0011455
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp0,0.008117302,0.000823947,0.004431211,0.022460629,0.000608655,0.004645379,0.001371062,0.005670655,0.001652764,0.001743046,0.001196889
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21 ,0.025573836,0.001291676,0.031096743,0.00566057,0.000614953,0.003777745,0.001567496,0.005536474,0.001769666,0.001465095,0.001609545
Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,0.030592228,0.010148522,0.016233709,0.014309766,0.000702614,0.004348243,0.001253534,0.005584221,0.00214627,0.002614722,0.001419192
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,0.019156719,0.002665048,0.025111369,0.010264307,7.91E-05,0.004117611,0.001786272,0.00535249,0.001696391,0.001899831,0.001160179
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21 ,0.024753727,0.002047384,0.008323532,0.017015148,0.000834176,0.004138016,0.001331786,0.006779722,0.002060051,0.001758862,0.001386541
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.014999377,0.58479011,0.001876918,0.007500764,0.003802828,0.003438889,0.024987506,0.005746561,0.011867099,0.002155523,0.001287409
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)[GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.018110288,0.000718162,0.001796425,0.004475011,0.05496042,0.002612993,0.031220729,0.005614967,0.001899992,0.001940001,0.001132183
Fuc(a1-2)Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,0.028978182,0.0012033,0.00704865,0.043017222,0.00079145,0.00342589,0.000927028,0.005867998,0.001394959,0.002792928,0.001091213
Fuc(a1-2)Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,0.008753765,0.00380945,0.00839335,0.031202822,0.000549828,0.004012793,0.001155572,0.006128727,0.001836825,0.001652434,0.001343741
Gal(b1-3)GlcNAc(b1-3)GalNAc(a1-Sp14,0.009538873,0.000277089,0.015369681,0.003735634,0.000705957,0.003790834,0.001362065,0.005355611,0.001467005,0.001883108,0.001022406
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,0.12498899,0.002390267,0.003390986,0.004434388,0.003948858,0.009560524,0.00556682,0.005208362,0.002001318,0.001495203,0.00176287
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,0.01444928,0.00053099,0.002841606,0.00930282,0.000159581,0.004593668,0.001555629,0.006002109,0.001145129,0.001635105,0.000851736
Gal(a1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,0.064275571,0.00287818,0.004878056,0.011872352,0.001641327,0.02901575,0.002814356,0.009735358,0.001832664,0.001829987,0.002378964
Gal(a1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,0.062216451,0.001280264,0.017879207,0.015570695,0.008582842,0.015569021,0.059382286,0.006967418,0.001130861,0.000810021,0.001592585
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,0.031607125,0.007077776,0.002206463,0.009787334,0.000714534,0.01808278,0.001103988,0,0.002418064,0.001402764,0.002368819
GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.01087392,0.004958953,0.009783665,0.010334917,0.391612807,0.003730875,0.08662079,0.005573783,0.003032142,0.001783141,0.001351029
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.020041576,0.001718509,0.006315578,0.00487822,0.365482147,0.005144147,0.04311499,0.005700072,0.001814134,0.001808796,0.001157854
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)GalNAc(a1-Sp14,0.023877226,0.001719083,0.009276663,0.003972707,0.000422096,0.005170764,0.001092412,0.005953606,0.002014349,0.001975226,0.00120135
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,0.034337009,0.00183003,0.005961342,0.005364712,0.001042604,0.007408345,0.001720237,0.006231507,0.002079031,0.001810616,0.00131495
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(a1-Sp14,0.022717346,0.004078245,0.030234212,0.00646492,0.001139987,0.004657662,0.001220137,0.005955931,0.002020153,0.001707629,0.00215065
GalNAc(a1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,0.008757619,0.001109227,0.00470385,0.029726597,0.000675024,0.003442283,0.001365152,0.00607146,0.778379892,0.001894373,0.001150564
Gal(a1-4)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-4)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,0.027874326,0.004485398,0.007272163,0.010218626,0.463239512,0.006126003,0.066697601,0.006178296,0.570975057,0.002216166,0.001545812
Gal(a1-4)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-4)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,0.028916797,0.001609413,0.004859349,0.01041411,0.028833885,0.015063125,0.120049747,0.005332708,0.007148935,0.00159138,0.002070011
Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,0.027684303,0.001438277,0.004280052,0.006713565,0.000457257,0.002850615,0.000937454,0.00563229,0.001910255,0.001742465,0.00119389
Gal(b1-3)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,0.007042387,0.001358526,0.005523646,0.013153138,0.001247906,0.003925408,0.000750022,0.006076869,0.002053691,0.001627867,0.00085012
Gal(b1-3)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,0.01238508,0.001093113,0.016167525,0.006097574,0.000536436,0.005526348,0.000928757,0.007058602,0.002102024,0.001551748,0.00119611
GalNAc(b1-3)Gal(a1-6)Gal(b1-4)Glc(b1-Sp8,0.021298981,0.007735965,0.020798174,0.008756963,0.000997916,0.005038344,0.001211014,0.005495652,0.074735459,0.001449022,0.001484625
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]Glc(b1-Sp21,0.015877665,0.002344939,0.014453309,0.006377382,0.000494835,0.003914706,0.00115518,0.005427656,0.002066513,0.002208864,0.001157092
Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-6)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,0.021575318,0.001892429,0.002436102,0.004990881,0.000808252,0.006389707,0.001337829,0.005907626,0.002230703,0.567491096,0.001621439
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,0.017980985,0.226246671,0.007850963,0.006244491,0.000826962,0.004755567,0.001119778,0.00536476,0.001653699,0.00199417,0.001018997
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,0.036593965,0.002552679,0.003170928,0.012298735,0.0016291,0.010711174,0.001996031,0.00549088,0.001514654,0.002069483,0.001471858
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,0.018570446,0.001261151,0.002962265,0.106920243,0.000673705,0.005185512,0.001296447,0.005494276,0.001434339,0.002523233,0.001392085
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,0.016267013,0.003149285,0.008307029,0.030176795,0.000972585,0.006064979,0.00097007,0.005368476,0.001868354,0.002205224,0.001448997
GalNAc(a1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,0.012089578,0.000739217,0.008879357,0.018454201,0.000688823,0.002602534,0.00072407,0.005273568,0.704159928,0.001469435,0.001518853
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(a1-Sp14,0.035463744,0.002370756,0.007747399,0.013295013,0.00242318,0.023064779,0.00321533,0.007087006,0.002460196,0.001714363,0.002683442
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(b1-Sp14,0.023394715,0.000925193,0.006513636,0.006529268,0.000294926,0.009346377,0.001083057,0.005571464,0.000883062,0.001786678,0.001853292
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(b1-Sp14,0.039090802,0.002293195,0.050171167,0.008371798,0.00151149,0.032280044,0.003736029,0.007307322,0.002346113,0.001737068,0.003655311
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,0.0159884,0.001740036,0.001432807,0.006506866,0.00452597,0.012723326,0.002513827,0.007729957,0.000399948,0.000920007,0.002100861
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,0.060242803,0.008568565,0.002644992,0.005745698,0.362161067,0.019022086,0.051510484,0.101424386,0.001869799,0.003454085,0.003905516
GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,0.014121843,0.003884756,0.014134477,0.006747301,0.13751975,0.006099137,0.001452846,0.005452682,0.001560161,0.001643076,0.001195475
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)GalNAc(b1-Sp14,0.015411955,0.00244073,0.006178083,0.015419538,0.000759707,0.003608074,0.000944598,0.00533512,0.001663375,0.001697428,0.001290462
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-3)GalNAc(b1-Sp14,0.01927672,0.003919385,0.002717388,0.339239698,0.000424614,0.008742254,0.001091999,0.005381673,0.001580728,0.001755797,0.001249389
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-3)GalNAc(b1-Sp14,0.028777963,0.002744281,0.005418448,0.056639642,0.001283233,0.007683483,0.001512255,0.006226242,0.001652877,0.001702142,0.001785051
Gal(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc(b1-Sp14,0.018170499,0.004933721,0.003954705,0.00945844,0.000331165,0.016967094,0.001165892,0.005572231,0.001738894,0.00133175,0.001226374
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,0.030162938,0.003191893,0.010157408,0.00886009,0.209871439,0.005998016,0.044117424,0.020648071,0.001617312,0.090381197,0.001620135
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,0.023617848,0.006547226,0.016547694,0.079370322,0.631430402,0.007099592,0.040533606,0.038134192,0.001600264,0.000755795,0.00121187
Gal(b1-3)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,0.027651719,0.001946588,0.008766695,0.005885818,0.036988889,0.007925517,0.023815922,0.005483724,0.001775914,0.001456282,0.001319237
Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,0.017002911,0.002057579,0.002978555,0.019681127,0.00029545,0.00289497,0.000936446,0.006239797,0.001395895,0.001876529,0.001306234
Fuc(a1-3)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,0.034035149,0.002684878,0.011296487,0.004486286,0.001719778,0.003753527,0.001179973,0.006360182,0.001315545,0.001505627,0.001258421
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.020454364,0.00124225,0.004340298,0.010420357,0.328515971,0.004888336,0.005048366,0.004850303,0.001351311,0.001788233,0.001512387
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][GlcNAc(b1-4)[GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.016667713,0.00319905,0.007562058,0.007215006,0.00052772,0.005334549,0.001409282,0.005580273,0.001677728,0.001758192,0.001322711
GlcNAc(b1-6)[GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.015556377,0.000575935,0.002445839,0.010086985,0.122979945,0.002983591,0.00186704,0.005020691,0.001581134,0.002079372,0.001211209
GlcNAc(b1-6)[GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][GlcNAc(b1-4)[GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.01360892,0.001329986,0.00188983,0.009064587,3.79E-05,0.003076682,0.000947123,0.005028911,0.001673324,0.001221604,0.001018553
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.009726898,0.008519701,0.004027925,0.007610361,0.006699659,0.00407837,0.002626982,0.005383929,0.001230068,0.002538265,0.001150015
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.017895915,0.133381674,0.001212853,0.006311323,0.001281204,0.00466989,0.001533712,0.005739756,0.001685855,0.001731825,0.001159177
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.014689073,0.013501804,0.004090138,0.009825443,0.002278879,0.007477065,0.00078693,0.005008387,0.001315365,0.002050958,0.001395553
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.012582215,0.130441586,0.000106757,0.010938592,0.000804197,0.007014289,0.00099788,0.006630593,0.001874243,0.001723323,0.001373614
Gal(b1-4)Gal(b1-Sp10,0.018943572,0.002113902,0.00302246,0.008394363,0.000342028,0.00545041,0.001174812,0.005412611,0.000755922,0.001985573,0.000865491
Gal(b1-6)Gal(b1-Sp10,0.028667159,0.003502584,0.004883069,0.012122247,0.000520931,0.005645835,0.001515757,0.006017916,0.001210269,0.001954615,0.001066189
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-Sp8,0.008761176,0.000763935,0.001868304,0.004372227,0.000974645,0.003904695,0.000575392,0.005005398,0.001174881,0.001847319,0.000696874
GalNAc(b1-6)GalNAc(b1-Sp8,0.010956992,0.000906328,0.004942941,0.010849522,0.000402082,0.003130723,0.000925986,0.005554116,0.001541605,0.001749826,0.0007558
(6S)Gal(b1-3)GlcNAc(b1-Sp0,0.011992964,0.00070022,0.00740327,0.003532639,0.001036558,0.001122743,0.003024342,0.00542711,0.00104619,0.001571845,0
(6S)Gal(b1-3)(6S)GlcNAc(1-Sp0,0.016911447,0.001272122,0.007780216,0.013534541,0.001480516,0.017922693,0.002117326,0.004901794,0.002007675,0.001283688,0.000788497
Fuc(a1-2)Gal(b1-4) GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.047507196,0.011279726,0.005279992,0.009836302,0.000302982,0.015675809,0.014737795,0.007228695,0.001859559,0.001461018,0.009477451
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.023659086,0.01029736,0.003311479,0.007569114,0.000901719,0.020315371,0.004910321,0.008722934,0.001690461,0.00106024,0.002099665
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)GalNAc(b1-Sp14,0.029634213,0.004599111,0.00853636,0.006842618,0.001228287,0.010266956,0.003417588,0.006482374,0.001531447,0.001502086,0.001963619
Gal(b1-4)GlcNAc(b1-2)Man(a1-Sp0,0.028446111,0.004829123,0.010913783,0.00794293,0.000807523,0.012593796,0.001870707,0.006054665,0.001305936,0.001802761,0.001212945
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]GalNAc(b1-Sp14,0.016540477,0.028519289,0.004010592,0.01354116,0.000696866,0.008818015,0.001516263,0.005932429,0.001543375,0.001585428,0.510892552
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)]GalNAc(b1-Sp14,0.009210577,0.00237475,0.008038958,0.226251318,0.002893188,0.004776468,0.001464184,0.005888996,0.001167468,0.001582927,0.001453909
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)]GalNAc(b1-Sp14,0.028724479,0.002932183,0.002024908,0.217775412,0.000560044,0.006026317,0.001175286,0.005356154,0.001503089,0.001096152,0.001436485
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,0.001297242,0.003119541,0.006924366,0.010529285,0.002009636,0.006070449,0.001728088,0.006152722,0.000891614,0.00088707,0.00123692
GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp0,0.023214923,0.002768511,0.008136253,0.005989702,0.000494828,0.010356925,0.001312037,0.006197819,0.001437625,0.001434121,0.001026875
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,0.039636712,0.003253678,0.005181967,0.051769529,0.534556678,0.00593129,0.051540836,0.008348316,0.001305237,0.001380968,0.00129077
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,0.046281885,0.005517618,0.031753924,0.070908042,0.51584696,0.016177158,0.062587683,0.02033176,0.001335218,0.00059276,0.001226364
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,0.020264078,0.003841982,0.023902074,0.009134245,0.00082605,0.006725534,0.001654402,0.005422354,0.001558634,0.531384099,0.00127409
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,0.038305081,0.000780665,0.01729201,0.124574022,0.613824439,0.006979017,0.031296614,0.012963134,0.001343125,0.002680384,0.001141986
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,0.022611745,0.05033883,0.001649511,0.01177223,0.029455593,0.00926416,0.002900083,0.008472106,0.001142351,0.002314136,0.001139328
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.004153137,0.001301104,0.005083307,0.009131732,0.000154299,0.003058962,0.000890917,0.005196683,0.000908099,0.001909154,0.000690593
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.011116866,0.00105965,0.003444562,0.009015382,0.000342143,0.00247374,0.000717746,0.005510186,0.001274816,0.001849839,0.000797754
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.017450596,0.000803514,0.003161456,0.003476531,0.000134704,0.003942245,0.000895827,0.004654656,0.000722031,0.001795751,0.000858793
